listing_id,avg_sentiment_score,review_scores_rating,rating_normalized,divergence
8457568,0.9086499214172363,4.95,0.9750000000000001,-0.06635007858276376
8461188,0.20549821853637695,4.88,0.94,-0.734501781463623
8474983,0.9087991714477539,4.55,0.7749999999999999,0.133799171447754
8507929,0.8352873921394348,4.9,0.9500000000000002,-0.11471260786056536
8526852,0.7532949447631836,4.84,0.9199999999999999,-0.16670505523681634
8526904,0.8895951509475708,4.68,0.8399999999999999,0.04959515094757094
8549422,-0.02027180790901184,4.73,0.8650000000000002,-0.885271807909012
8549809,0.460675984621048,4.8,0.8999999999999999,-0.43932401537895194
8616643,0.7964301904042562,4.64,0.8199999999999998,-0.023569809595743618
8640950,0.8398241996765137,4.88,0.94,-0.10017580032348627
8653574,0.9298425912857056,4.75,0.875,0.054842591285705566
8654051,0.7332645058631897,4.81,0.9049999999999998,-0.1717354941368101
8675161,0.39445023238658905,4.69,0.8450000000000002,-0.45054976761341115
8703776,0.899505615234375,4.78,0.8900000000000001,0.009505615234374876
8769212,0.5839713315169016,4.92,0.96,-0.37602866848309835
8832107,0.8750613331794739,4.9,0.9500000000000002,-0.0749386668205263
8931548,0.918756902217865,4.89,0.9449999999999998,-0.02624309778213485
8975439,0.8449411988258362,4.5,0.75,0.09494119882583618
8976962,0.628664918243885,4.71,0.855,-0.22633508175611494
9012311,0.926750898361206,4.8,0.8999999999999999,0.026750898361206144
9066964,0.6590709090232849,4.27,0.6349999999999998,0.024070909023285125
9075590,0.7148962749375237,4.98,0.9900000000000002,-0.2751037250624765
9096300,0.5061677694320679,4.94,0.9700000000000002,-0.4638322305679323
9142346,0.5174716487526894,4.73,0.8650000000000002,-0.34752835124731085
9176480,0.8884641826152802,4.79,0.895,-0.006535817384719866
9176702,0.8304635882377625,5.0,1.0,-0.16953641176223755
9211436,0.7668675184249878,4.84,0.9199999999999999,-0.15313248157501214
9286334,-0.6883348226547241,4.73,0.8650000000000002,-1.5533348226547243
9290157,0.42366063594818115,4.78,0.8900000000000001,-0.46633936405181897
9306472,0.903629720211029,4.68,0.8399999999999999,0.0636297202110292
9453616,0.6225736141204834,4.91,0.9550000000000001,-0.3324263858795167
9453790,0.5907820165157318,4.87,0.935,-0.34421798348426824
9458258,0.9192346930503845,4.74,0.8700000000000001,0.049234693050384415
9468871,0.9302262663841248,4.93,0.9649999999999999,-0.0347737336158751
9501677,0.619819176197052,4.95,0.9750000000000001,-0.35518082380294813
9502628,0.8968380689620972,4.92,0.96,-0.0631619310379028
9515026,0.7272092998027802,4.83,0.915,-0.18779070019721988
9534223,0.749954104423523,4.89,0.9449999999999998,-0.1950458955764769
9581470,0.8168029934167862,4.94,0.9700000000000002,-0.153197006583214
9581611,0.4566261867682139,4.93,0.9649999999999999,-0.5083738132317859
9587125,0.8709731549024582,4.86,0.9300000000000002,-0.05902684509754197
9647994,0.6297276318073273,4.82,0.9100000000000001,-0.28027236819267287
9725828,0.770006000995636,4.82,0.9100000000000001,-0.13999399900436416
9800543,0.8532485365867615,4.8,0.8999999999999999,-0.04675146341323844
9836503,0.8821882009506226,4.59,0.7949999999999999,0.08718820095062263
9857294,0.0923229306936264,4.64,0.8199999999999998,-0.7276770693063734
9869583,0.569405734539032,4.57,0.7850000000000001,-0.21559426546096816
9889289,0.9272000789642334,4.7,0.8500000000000001,0.07720007896423331
9917169,0.4842245578765869,4.78,0.8900000000000001,-0.4057754421234132
9935108,0.7467919588088989,4.88,0.94,-0.19320804119110102
9980246,0.4087451696395874,4.75,0.875,-0.4662548303604126
10144418,0.8499035636583964,4.85,0.9249999999999998,-0.07509643634160346
10182742,0.41914744675159454,4.85,0.9249999999999998,-0.5058525532484053
10216761,0.815479040145874,4.75,0.875,-0.05952095985412598
10264628,0.8615844249725342,4.84,0.9199999999999999,-0.05841557502746575
10461328,0.6988438963890076,4.73,0.8650000000000002,-0.16615610361099264
10481353,0.7256781458854675,4.97,0.9849999999999999,-0.25932185411453235
10487501,0.7631367444992065,4.8,0.8999999999999999,-0.13686325550079337
10500566,0.6871998139790126,4.89,0.9449999999999998,-0.2578001860209872
10511711,0.5654101967811584,4.59,0.7949999999999999,-0.22958980321884148
10512386,0.6038914024829865,4.7,0.8500000000000001,-0.24610859751701364
10514530,0.9292842745780945,4.91,0.9550000000000001,-0.02571572542190559
10661695,0.7206483483314514,4.83,0.915,-0.19435165166854862
10663980,0.3793836236000061,4.9,0.9500000000000002,-0.5706163763999941
10712227,0.8807081282138824,4.68,0.8399999999999999,0.04070812821388259
10812219,0.6037583649158478,4.9,0.9500000000000002,-0.3462416350841524
10825247,-0.11037081480026245,4.61,0.8050000000000002,-0.9153708148002626
10891357,-0.31166163086891174,4.57,0.7850000000000001,-1.0966616308689119
11105435,0.4779297411441803,4.65,0.8250000000000002,-0.3470702588558199
11160126,0.7206740180651346,4.75,0.875,-0.15432598193486535
11170133,0.5248261243104935,4.74,0.8700000000000001,-0.34517387568950664
11238709,0.7122700810432434,4.46,0.73,-0.017729918956756574
11284781,0.740294357140859,4.9,0.9500000000000002,-0.20970564285914117
11284955,0.8393337527910868,4.92,0.96,-0.12066624720891317
11327512,0.8947116732597351,4.87,0.935,-0.040288326740264946
11362562,0.12372002005577087,4.5,0.75,-0.6262799799442291
11405732,0.5793273448944092,4.7,0.8500000000000001,-0.2706726551055909
11479318,0.8023025393486023,4.85,0.9249999999999998,-0.12269746065139753
11535487,-0.13644704222679138,4.61,0.8050000000000002,-0.9414470422267915
11592690,0.7958323955535889,4.36,0.6800000000000002,0.11583239555358871
11593131,0.6552761793136597,5.0,1.0,-0.34472382068634033
11626895,0.8798813819885254,4.9,0.9500000000000002,-0.07011861801147479
11629406,0.8346219062805176,4.77,0.8849999999999998,-0.05037809371948221
11635381,0.8915734887123108,4.76,0.8799999999999999,0.011573488712310898
11708077,0.6334021091461182,5.0,1.0,-0.36659789085388184
11722665,0.8866621255874634,4.67,0.835,0.051662125587463414
