listing_id,avg_sentiment_score,review_scores_rating
13145623,0.6926005780696869,4.66
13157287,0.1206849217414856,4.77
13388290,0.39925405383110046,4.9
13472273,0.5266583785414696,4.81
13515580,0.5239229202270508,4.92
13581453,0.8647928833961487,4.81
13614877,0.7464571992556254,4.95
13650053,0.4292160967985789,4.91
13667706,0.34072175025939944,4.77
13735666,0.7083193063735962,4.72
13741761,-0.11865681409835815,4.61
13746970,0.8447936773300171,4.52
13771726,0.45630908012390137,4.88
13777422,-0.5442638993263245,4.75
13815520,0.7240919470787048,4.68
13822884,0.7298151254653931,4.9
13835834,0.707354779044787,4.9
13874083,0.8350346684455872,4.82
13917901,0.9241587519645691,4.79
13970830,0.9240992665290833,4.44
13983862,0.839393675327301,4.78
14030937,0.6993369460105896,4.82
14033158,0.6199625432491302,4.78
14035516,0.7206218242645264,4.75
14111578,0.5589663982391357,4.94
14116054,0.9049866199493408,4.81
14156191,0.9036970734596252,4.66
14178246,0.719440221786499,4.9
14210956,0.38849982619285583,4.31
14250590,0.23370227217674255,4.73
14256162,0.8487624526023865,4.96
14256832,0.5518807172775269,4.72
14273017,0.5887610167264938,4.78
14276048,0.33165454864501953,4.75
14376553,0.6663801074028015,4.89
14392524,0.8091686964035034,4.74
14459513,0.46061941236257553,4.87
14476540,0.8116587996482849,4.92
14493164,0.37427229682604474,4.92
14505902,0.9075161218643188,4.79
14525202,0.9025652706623077,4.94
14542540,0.21468545496463776,4.12
14544859,0.8570366948843002,4.82
14568690,0.8516974151134491,4.95
14622849,0.868428647518158,4.84
14637776,0.8585730195045471,4.92
14658316,0.9357554316520691,5.0
14659503,0.7693736553192139,4.72
14671838,0.15543737014134726,4.7
14735787,0.8474153876304626,4.11
14748555,0.7449312508106232,4.94
14750135,0.6990786989529928,4.79
14750438,0.5042553663253784,4.75
14861077,0.663337250550588,4.95
15010841,0.8996679186820984,4.63
15031021,0.5847168266773224,4.72
15104072,0.8214902877807617,4.95
15166902,0.651513934135437,4.95
15172054,0.23369872570037842,4.64
15209237,0.3583980202674866,4.78
15219334,0.8848100304603577,4.59
15225893,0.8775375485420227,4.66
15241184,0.842805802822113,4.87
15297482,0.8126227855682373,5.0
15302872,0.5276665687561035,4.91
15320642,0.6511286497116089,4.94
15323201,0.9262606501579285,4.8
15336043,0.45659229159355164,4.91
15347934,0.1471954733133316,4.88
15380964,0.8734122514724731,4.33
15414691,0.8132584691047668,4.86
15437187,0.35400155186653137,4.68
15480489,0.5735151171684265,4.38
15492784,0.6839253902435303,4.8
15641357,0.732302188873291,4.69
15667837,0.9078311324119568,4.82
15668008,0.20688796043395996,4.85
15694364,0.913525402545929,4.84
15696795,0.7680630683898926,4.66
15714335,0.8594649831453959,4.65
15725676,0.7374860644340515,4.62
15753871,0.8528681993484497,4.79
15796169,-0.05874425172805786,4.93
15807059,0.5788061618804932,4.8
15859127,0.8784566521644592,4.85
15864066,0.914028525352478,4.84
15878385,0.33992572128772736,4.95
15904511,0.8990008234977722,4.8
15904729,0.7389107346534729,4.78
15936744,0.9152358770370483,4.93
15958604,0.8239574730396271,4.78
16045517,0.8864476680755615,4.47
16057348,0.911536169052124,4.65
16058721,-0.01631617546081543,4.81
16090392,0.7888334194819132,4.94
16101881,0.8742803931236267,4.83
16113956,0.8687185943126678,4.95
16119163,0.8456451296806335,4.88
16127261,0.22783589363098145,4.77
16138502,0.7756749838590622,4.92
16197838,0.8109802901744843,4.85
16203372,0.6493957787752151,4.82
16203630,0.40506739914417267,4.89
16203889,0.6353190056979656,4.75
16223527,0.26695042848587036,4.73
16245152,0.8043124228715897,4.93
16254210,0.4710056185722351,4.91
16268839,0.8320139944553375,4.85
16295040,0.8058851659297943,4.81
16316807,0.9085256159305573,4.64
16325185,0.5024072229862213,4.91
16328027,0.5264195799827576,4.82
16354078,0.6707738041877747,4.66
16354321,0.9063070813814799,4.84
16358094,0.6473050713539124,4.82
16368987,0.11551758646965027,4.67
16369692,0.5691103935241699,4.77
16388762,-0.35556474328041077,4.51
16459214,0.6503803978363673,4.76
