occupancy_rate_pct,review_scores_rating,number_of_reviews,has_reviews,neighbourhood_median_price,accommodates,bedrooms,bathrooms,beds,host_is_superhost,availability_365,calculated_host_listings_count,amenities_count,room_Hotel room,room_Private room,room_Shared room,prop_Entire home,prop_Entire rental unit,prop_Entire townhouse,prop_Other,prop_Private room in condo,prop_Private room in home,prop_Private room in rental unit,prop_Private room in townhouse,prop_Room in boutique hotel,prop_Room in hotel,accommodates_x_bedrooms,actual_price,predicted_price,residual,abs_pct_error
3.01,5.0,4,1,1754.9850000000001,2,1.0,1.0,1.0,0,354,118,51,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1341.0000000000005,1765.8617,-424.86169433593705,31.682452970614232
0.27,5.0,1,1,1688.29,2,1.0,1.0,1.0,0,364,70,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,756.6,1411.4417,-654.841650390625,86.55057499215239
0.0,5.0,3,1,2220.88,2,1.0,1.0,1.0,0,365,20,53,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1425.3999999999996,1730.4569,-305.05690917968786,21.401494961392448
75.62,5.0,2,1,1688.29,2,1.0,1.0,1.0,1,89,24,28,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,927.6799999999998,1356.7141,-429.03411132812516,46.24807167645365
0.27,4.85,71,1,1824.52,2,1.0,1.0,1.0,1,364,29,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1803.0599999999997,1425.0162,378.0437646484372,20.966787830046545
7.67,4.91,45,1,1251.33,3,1.0,1.0,1.0,1,337,16,11,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1095.0000000000005,1111.8732,-16.873168945312045,1.5409286708047523
77.53,3.25,4,1,1688.29,5,2.0,2.0,3.0,0,82,25,35,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,2396.8200000000006,3045.36,-648.5401074218744,27.058356798669664
0.0,4.86,0,0,1688.29,2,1.0,1.0,1.0,0,365,234,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1284.8000000000004,1371.2421,-86.44206542968709,6.728056151127573
2.19,4.71,17,1,1824.52,2,1.0,1.0,1.0,0,357,119,38,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1848.9999999999995,1694.9016,154.09838867187455,8.33414757554757
4.93,5.0,1,1,1126.5,2,1.0,1.0,1.0,0,347,5,19,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,600.0,1363.3064,-763.306396484375,127.21773274739583
41.1,5.0,4,1,1126.5,2,1.0,1.0,1.0,0,215,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1283.3999999999996,1004.7611,278.63889160156214,21.710993579676032
80.0,4.7,53,1,1824.52,4,2.0,1.0,2.0,0,73,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,3501.6699999999973,2798.9128,702.7571582031223,20.06920007319716
0.27,4.86,0,0,742.245,2,1.0,1.0,1.0,0,364,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,724.9400000000003,712.69727,12.242734375000282,1.6887927794024715
55.62,4.74,34,1,1824.52,2,1.0,1.0,1.0,1,162,10,31,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2397.0,1726.3081,670.69189453125,27.980471194461824
26.03,4.86,0,0,742.245,2,1.0,1.0,1.0,0,270,1,12,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,402.92,1051.5791,-648.6591015624999,160.98955166348156
1.37,4.86,0,0,1441.98,6,2.0,3.0,5.0,0,360,15,13,0,1,0,0,0,0,0,0,0,1,0,0,0,12.0,2290.999999999999,3395.3123,-1104.312255859376,48.20219362109893
0.0,4.86,0,0,1359.0,2,1.0,1.0,2.0,1,365,12,31,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1499.0,1337.0172,161.9827880859375,10.806056576780353
0.27,5.0,1,1,952.255,2,1.0,1.0,1.0,1,364,82,31,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,984.5699999999997,898.4385,86.13152343749971,8.748136083518666
51.51,5.0,2,1,2220.88,2,1.0,1.0,1.0,0,177,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,5211.199999999996,1707.3171,3503.882861328121,67.23754339361612
0.0,3.0,1,1,1754.9850000000001,12,6.0,6.0,6.0,0,365,118,54,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,16032.999999999995,12620.695,3412.3046874999945,21.283008092683815
4.66,4.52,23,1,2220.88,2,1.0,1.0,1.0,0,348,1,42,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,918.8300000000002,1451.7101,-532.8800830078123,57.99550330396398
0.55,4.86,0,0,1004.24,2,1.0,1.0,1.0,0,363,9,13,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,651.0000000000001,971.14655,-320.14654541015614,49.177656745031655
0.0,4.86,0,0,1251.33,2,1.0,1.0,1.0,0,365,5,11,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1061.9999999999998,1181.9764,-119.97644042968773,11.297216612964949
0.0,4.86,0,0,1688.29,2,1.0,1.0,1.0,0,365,234,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1543.0000000000005,1450.297,92.70300292968795,6.007971673991441
24.66,4.86,0,0,1824.52,2,1.0,1.0,2.0,0,275,38,33,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1302.0,1614.9406,-312.9405517578125,24.035372638848887
3.56,4.86,0,0,1824.52,2,1.0,1.0,1.0,0,352,81,15,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,1572.7999999999997,1239.789,333.0110595703122,21.17313450981131
6.3,4.98,40,1,1615.25,1,1.0,1.5,1.0,1,342,6,45,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,451.92000000000013,692.54144,-240.62144287109362,53.244256255773934
0.0,4.86,0,0,2220.88,2,1.0,1.0,1.0,1,365,247,28,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2374.05,3273.835,-899.7849609374998,37.90084290295064
78.63,4.86,0,0,1688.29,2,1.0,1.0,1.0,1,78,103,32,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1460.0000000000002,1962.2142,-502.2142333984373,34.39823516427652
3.84,4.45,49,1,1750.0,2,1.0,0.5,1.0,0,351,1,26,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,1099.9999999999998,1306.0189,-206.01892089843773,18.728992808948888
19.18,4.5,2,1,1441.98,2,1.0,1.0,1.0,1,295,103,31,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1499.9999999999998,1461.3728,38.62719726562477,2.575146484374985
23.01,4.73,15,1,1000.0,4,1.0,1.0,4.0,1,281,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1120.2300000000002,1276.5957,-156.36570312499975,13.95835704498181
1.37,4.86,0,0,1824.52,4,2.0,2.0,2.0,0,360,2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,6276.999999999996,3685.5107,2591.4892578124964,41.28547487354625
45.21,4.94,16,1,1688.29,5,2.0,2.0,2.0,1,200,2,37,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,3850.0000000000023,3160.062,689.9379882812523,17.920467228084462
7.95,5.0,11,1,1824.52,2,1.0,1.0,2.0,1,336,14,35,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1804.0599999999997,1678.0044,126.05560546874972,6.987328884225011
0.27,4.74,99,1,1296.0,2,1.0,1.0,2.0,0,364,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,979.9099999999995,1149.9937,-170.0836523437505,17.357068745471583
15.89,4.86,0,0,1750.0,2,1.0,1.0,1.0,1,307,103,42,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,3266.669999999999,1922.3896,1344.2803515624992,41.151397342324124
4.11,4.79,14,1,1441.98,2,1.0,1.0,1.0,0,350,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1711.7700000000002,1092.6617,619.1082568359377,36.16772445106163
2.74,5.0,4,1,1400.0,2,1.0,1.0,2.0,1,355,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1449.2899999999995,1382.4644,66.82564453124951,4.610922902334904
0.0,4.6,5,1,1385.7350000000001,1,1.0,1.0,6.0,0,365,3,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,415.0,647.30756,-232.30755615234375,55.97772437405874
9.86,5.0,15,1,2220.88,2,1.0,1.0,1.0,1,329,37,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1436.0,1505.3967,-69.396728515625,4.832641261533775
26.3,4.86,0,0,2220.88,2,1.0,1.0,1.0,1,269,2,19,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,3651.77,1899.0063,1752.76365234375,47.997646411021236
13.7,5.0,1,1,952.255,2,1.0,1.0,1.0,1,315,11,16,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,882.4400000000003,968.1266,-85.68658691406222,9.710188445000476
28.77,4.47,57,1,1348.0,3,1.0,1.0,2.0,0,260,2,23,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,1250.0000000000005,1121.5245,128.47546386718795,10.278037109375033
0.0,4.32,22,1,1296.0,2,1.0,1.0,1.0,0,365,16,36,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,1278.0000000000005,906.5058,371.4942016601567,29.06840388577125
27.12,4.86,0,0,1385.7350000000001,2,1.0,2.0,1.0,0,266,49,9,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,988.0000000000003,1079.5822,-91.58215332031216,9.269448716630782
11.78,4.92,12,1,2181.995,6,3.0,2.5,3.0,1,322,6,35,0,0,0,1,0,0,0,0,0,0,0,0,0,18.0,7591.420000000003,5778.3,1813.1201953125028,23.88380823762224
50.68,4.86,0,0,1441.98,5,2.0,2.0,2.0,0,180,2,13,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,2910.050000000001,3228.615,-318.5649902343739,10.94706242966182
18.63,4.91,22,1,1348.0,16,7.0,7.0,11.0,0,297,2,26,0,0,0,1,0,0,0,0,0,0,0,0,0,112.0,12010.999999999993,9265.65,2745.3496093749927,22.85696119702768
64.38,4.72,25,1,1348.0,8,1.0,1.0,4.0,0,130,10,15,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,1751.0000000000007,2486.8018,-735.8017578124993,42.021802273700686
26.3,4.5,2,1,742.245,4,2.0,2.0,2.0,1,269,97,40,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,1570.7999999999995,1529.4626,41.3373535156245,2.631611504687071
30.96,4.86,0,0,1348.0,2,1.0,1.0,1.0,0,252,4,47,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,3472.0000000000027,2380.6719,1091.3281250000027,31.432261664746598
13.42,4.96,52,1,1359.0,6,3.0,2.0,3.0,1,316,1,38,0,0,0,1,0,0,0,0,0,0,0,0,0,18.0,3483.000000000001,4734.4204,-1251.420410156249,35.92938300764424
88.77,4.91,74,1,1824.52,2,1.0,1.0,1.0,1,41,5,44,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2204.999999999999,1863.534,341.4659423828116,15.485983781533411
44.93,4.82,242,1,2043.0,2,1.0,1.0,2.0,0,201,4,15,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,742.0,1111.9374,-369.9373779296875,49.85678947839454
50.68,4.86,0,0,1385.7350000000001,2,1.0,1.0,1.0,0,180,8,28,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0,1889.3300000000006,1535.5194,353.8105908203131,18.72677567287414
47.67,5.0,14,1,1010.0,2,1.0,1.0,1.0,1,191,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1123.9900000000002,913.1303,210.8596899414065,18.759925794838605
1.1,4.88,74,1,1824.52,3,1.0,1.0,1.0,1,361,29,40,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1825.8799999999999,1769.923,55.95702636718738,3.0646606768893565
0.0,4.86,0,0,1221.5,2,1.0,1.0,1.0,0,365,3,20,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0,742.0999999999998,1552.831,-810.7310546875002,109.24822189563407
0.27,4.86,0,0,1688.29,2,1.0,1.0,1.0,1,364,64,36,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1491.4700000000007,1531.5608,-40.09079101562429,2.6880051905585947
2.19,5.0,5,1,1000.0,3,1.0,1.5,2.0,0,357,4,54,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1342.3299999999995,1517.2869,-174.95686523437553,13.033819197542751
19.45,4.98,41,1,1750.0,8,2.0,2.0,3.0,1,294,3,48,0,0,0,0,0,0,1,0,0,0,0,0,0,16.0,4201.959999999996,4679.782,-477.8222265625036,11.371413020649983
32.88,4.86,0,0,2220.88,1,1.0,1.0,1.0,0,245,47,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1489.8400000000001,1420.9314,68.90860351562515,4.625235160528993
0.82,4.5,2,1,1750.0,1,1.0,1.0,1.0,0,362,28,15,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,452.0000000000001,451.37543,0.6245727539063637,0.13817981281114236
75.89,5.0,4,1,2181.995,4,2.0,2.0,2.0,1,88,10,22,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0,2756.0000000000005,4009.0398,-1253.0397949218745,45.465885156816924
10.41,4.92,126,1,1750.0,10,3.0,3.0,6.0,1,327,11,40,0,0,0,0,1,0,0,0,0,0,0,0,0,30.0,5882.550000000003,6123.8877,-241.3376953124971,4.102603383099114
72.6,5.0,11,1,1175.0,3,1.0,1.0,1.0,1,100,19,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1159.6400000000003,969.9972,189.64280761718783,16.353593151080315
7.95,5.0,2,1,2220.88,16,5.0,4.0,8.0,0,336,40,40,0,0,0,0,0,1,0,0,0,0,0,0,0,80.0,6612.099999999997,8051.9556,-1439.8555664062533,21.776070634235023
24.11,4.87,55,1,1824.52,2,1.0,1.0,2.0,1,277,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1241.5000000000002,1480.9359,-239.43591308593727,19.286017969064616
0.0,4.86,0,0,1688.29,2,1.0,1.0,1.0,0,365,144,14,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1724.8100000000002,1793.0123,-68.20232910156233,3.954193743169527
5.21,4.86,0,0,2220.88,6,1.0,2.0,1.0,0,346,3,44,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,3701.460000000001,4103.333,-401.87300781249905,10.857148471481496
74.79,2.57,7,1,1214.42,2,1.0,1.0,1.0,0,92,13,8,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,617.2500000000002,728.3012,-111.05120849609352,17.991285297058482
16.99,4.86,0,0,1086.4,3,1.0,1.0,2.0,0,303,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,829.1700000000001,1414.6234,-585.4534130859374,70.60716295644286
2.47,4.67,3,1,1000.0,3,1.0,1.0,1.0,0,356,9,10,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1195.1600000000005,972.3247,222.83529296875054,18.644808474911343
0.0,2.0,1,1,1824.52,5,2.0,2.0,2.0,0,365,176,24,0,1,0,0,0,0,0,1,0,0,0,0,0,10.0,4818.000000000001,5663.525,-845.5249023437491,17.5492922860886
0.0,4.88,8,1,1688.29,2,1.0,1.0,1.0,0,365,63,31,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,881.8899999999996,1659.9657,-778.0756982421879,88.22820286455094
4.38,5.0,2,1,1688.29,3,1.0,1.0,1.0,1,349,2,12,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1399.4800000000002,1308.3832,91.09682128906275,6.50933355882633
77.81,5.0,3,1,1824.52,2,1.0,1.0,1.0,1,81,34,9,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1713.3099999999995,1675.5802,37.72979980468699,2.202158383753495
1.64,5.0,1,1,1002.5,3,1.0,1.0,2.0,0,359,1,43,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1758.1899999999996,1222.7362,535.4537939453121,30.454831044728515
13.7,4.91,92,1,2220.88,6,2.0,2.0,2.0,1,315,22,71,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,4601.999999999998,4517.1045,84.89550781249818,1.844752451379796
1.1,4.9,31,1,1824.52,2,1.0,1.0,1.0,1,361,94,20,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1080.9999999999995,1085.3888,-4.388793945312955,0.4059938894831598
37.81,4.79,19,1,2652.55,2,1.0,1.0,1.0,0,227,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,997.5899999999998,1609.5404,-611.9504052734377,61.342876860577775
34.25,4.95,21,1,2220.88,2,1.0,1.0,1.0,1,240,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2194.7,1665.5016,529.1984130859373,24.112562677629622
0.27,4.86,88,1,1750.0,2,1.0,1.0,1.0,0,364,191,30,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1103.0100000000002,1748.128,-645.1180517578123,58.4870537672199
62.74,5.0,17,1,1359.0,2,1.0,1.0,1.0,1,136,9,30,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1325.4000000000003,1403.6578,-78.25783691406218,5.904469361254124
0.0,4.86,0,0,1688.29,2,2.0,1.0,1.0,0,365,113,16,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,2249.8600000000006,1480.8893,768.9707177734381,34.17860301411812
1.37,4.86,0,0,1688.29,3,1.0,1.0,1.0,0,360,20,25,0,1,0,0,0,0,0,0,0,0,0,0,1,3.0,3800.000000000003,3129.3755,670.6245117187532,17.648013466282965
0.27,4.86,0,0,2220.88,2,1.0,1.0,1.0,0,364,35,12,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1815.4,1827.4454,-12.045434570312409,0.6635140779063792
0.27,4.86,0,0,1214.2350000000001,4,2.0,2.0,2.0,0,364,8,51,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0,1615.9999999999998,2357.4343,-741.4343261718752,45.880837015586344
1.37,4.83,6,1,2220.88,8,4.0,2.0,5.0,0,360,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,32.0,7190.000000000004,6112.9624,1077.0375976562536,14.979660607180154
26.3,4.86,0,0,742.245,3,1.0,1.0,1.0,0,269,78,21,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1540.5899999999997,1446.8774,93.71255859374969,6.0829006155920595
30.68,4.9,98,1,2652.55,4,1.0,1.0,2.0,1,253,2,60,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,4399.999999999996,2358.4355,2041.5644531249964,46.39919211647723
0.0,4.86,0,0,1750.0,2,1.0,1.0,1.0,0,365,19,15,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1798.6900000000007,1522.7053,275.98467773437574,15.343648863026738
50.41,4.52,25,1,2043.0,2,1.0,1.0,1.0,0,181,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2142.6699999999996,1517.9407,624.7293261718746,29.15658156281064
79.73,4.93,40,1,2031.81,2,1.0,1.5,1.0,1,74,1,58,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,844.5000000000003,1172.9675,-328.46752929687466,38.89491169886022
0.0,4.92,112,1,1348.0,2,1.0,1.0,1.0,1,365,20,13,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,719.0000000000001,829.6991,-110.69909667968739,15.396258230832736
50.14,4.63,8,1,1750.0,2,1.0,4.0,1.0,0,182,17,14,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1137.9999999999998,1362.7645,-224.76452636718773,19.750837114867114
87.95,4.8,5,1,2220.88,4,2.0,1.0,2.0,0,44,3,42,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,2247.0700000000006,3492.0056,-1244.9356152343744,55.402618308925575
26.03,5.0,1,1,1750.0,2,10.0,1.0,17.0,0,270,1,21,0,1,0,0,0,0,1,0,0,0,0,0,0,20.0,1851.0000000000005,1128.659,722.340942382813,39.0243620952357
82.19,4.86,0,0,1750.0,2,1.0,1.0,1.0,0,65,70,8,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,799.3300000000002,1083.2323,-283.90229980468735,35.51753340981663
63.84,4.82,39,1,1441.98,2,1.0,1.0,1.0,0,132,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,803.3900000000001,1163.3873,-359.9973291015624,44.80978467513441
27.4,4.81,48,1,2220.88,4,2.0,2.0,3.0,0,265,18,17,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,3041.2399999999975,3726.6726,-685.4326074218775,22.537932140241416
33.42,4.91,11,1,1750.0,5,1.0,1.0,2.0,1,243,5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1408.1600000000003,2151.6782,-743.5182226562497,52.800691871395976
26.3,4.94,18,1,1824.52,4,2.0,2.0,2.0,0,269,74,61,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,2787.229999999999,2617.3018,169.9282421874991,6.096670966784196
79.45,4.78,46,1,2220.88,4,2.0,2.0,2.0,0,75,47,26,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3562.999999999999,3585.9607,-22.96069335937591,0.6444202458427145
11.78,4.69,312,1,2043.0,6,3.0,2.5,4.0,1,322,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,5578.999999999995,4830.3794,748.6206054687455,13.41854464005639
71.23,4.4,30,1,1348.0,10,1.0,4.0,10.0,0,105,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,10.0,1711.9999999999995,1149.9261,562.073852539062,32.83141662027232
0.0,4.86,0,0,1688.29,2,1.0,1.0,1.0,0,365,144,14,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1817.6800000000003,1793.0123,24.66767089843779,1.3570964580364964
3.56,5.0,1,1,1214.42,2,1.0,1.0,1.0,0,352,234,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,821.6500000000002,990.26276,-168.61275634765605,20.521238525851153
9.04,4.36,14,1,1400.0,2,1.0,1.0,1.0,0,332,9,35,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1200.0,1124.7943,75.2056884765625,6.267140706380209
9.86,5.0,3,1,1000.0,2,1.0,4.0,1.0,1,329,21,14,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,902.0,727.24786,174.75213623046875,19.373851023333565
39.45,4.95,21,1,1824.52,2,1.0,1.0,1.0,1,221,44,58,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1334.71,1357.2418,-22.531821289062464,1.6881435884246363
26.3,4.86,0,0,2652.55,2,1.0,1.0,1.0,0,269,10,7,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,5379.290000000001,2531.3574,2847.932578125001,52.94253661960966
4.66,4.59,27,1,2043.0,6,1.0,1.0,1.0,0,348,17,26,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,3001.0000000000023,2243.8413,757.1586914062523,25.23021297588309
6.58,4.85,13,1,1296.0,12,4.0,4.5,12.0,1,341,4,39,0,0,0,0,0,1,0,0,0,0,0,0,0,48.0,4371.620000000002,6882.2837,-2510.6636914062483,57.43096818584981
0.0,4.67,6,1,1081.68,2,1.0,1.0,1.0,0,365,10,19,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1511.25,754.5837,756.6663208007812,50.06890460220224
0.0,4.5,2,1,1348.0,3,1.0,1.0,4.0,0,365,8,16,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,1059.9999999999998,1884.5261,-824.5261230468752,77.785483306309
86.03,5.0,1,1,1359.0,2,1.0,1.0,1.0,0,51,19,9,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1273.5699999999995,1018.06714,255.50286132812448,20.061940947739394
43.01,4.79,131,1,1688.29,2,1.0,1.0,1.0,1,208,15,28,0,1,0,0,0,0,0,0,0,0,0,1,0,2.0,1700.0,1325.906,374.093994140625,22.00552906709559
0.27,5.0,2,1,1296.0,8,3.0,3.0,2.0,0,364,1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,24.0,4875.500000000001,5294.525,-419.0249023437491,8.594501124884607
12.05,4.96,23,1,1359.0,4,2.0,1.0,3.0,1,321,4,41,0,1,0,0,0,0,0,0,0,0,1,0,0,8.0,1018.5499999999996,2333.4392,-1314.8892089843753,129.0942230606623
0.27,3.38,8,1,1348.0,2,1.0,1.0,1.0,0,364,73,12,0,1,0,0,0,0,1,0,0,0,0,0,0,2.0,1599.9999999999995,1207.4152,392.58483886718705,24.536552429199197
86.85,4.84,88,1,2220.88,5,2.0,2.0,3.0,0,48,75,28,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3435.0000000000023,3957.392,-522.3920898437477,15.207921101710259
26.3,4.6,5,1,742.245,2,1.0,1.0,1.0,1,269,97,33,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,320.0699999999998,610.7491,-290.6790844726564,90.81734760291704
17.53,4.98,47,1,2043.0,4,1.0,1.0,3.0,1,301,8,42,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0,3069.9999999999995,2092.593,977.4069824218745,31.837360990940546
2.74,5.0,1,1,1126.5,4,2.0,1.0,2.0,0,355,81,20,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,1588.8599999999992,1452.5,136.35999999999922,8.58225394307864
1.64,4.95,80,1,1359.0,4,1.0,1.0,2.0,1,359,61,54,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1499.0,1226.5222,272.477783203125,18.17730374937458
1.1,4.77,31,1,1824.52,2,1.0,1.0,1.0,0,361,72,36,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,982.28,1274.7609,-292.4808642578125,29.77571204318652
3.84,5.0,15,1,1750.0,2,1.0,1.0,1.0,0,351,4,15,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1825.8799999999999,1243.7386,582.1413525390624,31.882782687748506
1.1,4.57,7,1,1750.0,3,1.0,1.0,1.0,0,361,10,18,0,1,0,0,0,0,0,0,0,0,0,1,0,3.0,1470.0000000000007,1763.0634,-293.0633544921868,19.936282618516103
1.1,4.86,0,0,2043.0,3,1.0,1.0,1.0,0,361,2,21,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0,812.5199999999998,1759.555,-947.0350537109377,116.55529140340397
0.0,4.86,0,0,1214.42,2,1.0,1.0,1.0,0,365,234,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,794.08,987.60284,-193.5228442382812,24.370698700166383
0.55,4.86,72,1,1824.52,3,1.0,1.0,1.0,1,363,29,46,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1829.8300000000002,1888.1213,-58.291337890624845,3.1856149418593445
0.0,4.86,0,0,1052.0,8,2.0,2.0,4.0,0,365,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,16.0,2281.4399999999996,2599.1816,-317.7416406250004,13.927240717485468
26.3,4.74,35,1,1824.52,2,1.0,1.5,1.0,1,269,34,57,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1180.3799999999997,1609.6578,-429.27783691406285,36.36776605110752
51.51,4.81,26,1,1750.0,6,1.0,2.0,6.0,0,177,28,18,0,0,1,0,0,0,1,0,0,0,0,0,0,6.0,377.0000000000001,604.2001,-227.2000732421874,60.265271417025815
0.55,5.0,5,1,742.245,2,1.0,1.0,1.0,1,363,97,34,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,662.3000000000002,534.52954,127.77045898437518,19.291930995677966
89.86,4.88,114,1,1400.0,2,1.0,1.0,1.0,1,37,2,32,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1139.0000000000005,1296.84,-157.83996582031205,13.857766972810534
