listing_id,cluster,calculated_host_listings_count,price,occupancy_rate_pct,review_scores_rating,number_of_reviews,availability_365
743921178409135745,1,10,4792.0,58.9,4.78,250,150
1633876039181137887,2,9,599.0,0.27,4.93,46,364
1380090907045567415,2,3,913.0,0.0,5.0,2,365
1657172553043014423,0,1,9129.0,65.75,5.0,1,125
1324636559112402950,4,113,2054.33,0.27,4.86,0,364
1492064718859634787,3,4,1845.0,38.36,4.6,10,225
1360882406859699177,2,51,2197.0,0.27,4.86,0,364
1144687637262183833,2,59,869.14,1.37,4.0,2,360
1146614280067634094,2,17,1506.36,26.03,4.86,0,270
1597733868055215757,2,27,765.0,0.0,4.86,0,365
1172267201506103350,2,2,3326.0,5.75,4.86,0,344
1075723525759933407,2,13,690.0,2.47,5.0,6,356
566506909716346635,2,24,925.0,0.0,4.56,41,365
1093416223467506395,4,111,3880.0,21.37,4.52,23,287
1432992270687023965,2,9,399.41,2.47,4.0,1,356
40600695,2,1,5135.5,26.03,4.86,0,270
1111996336538200221,2,1,1142.0,26.3,4.86,0,269
1298206239643309214,3,7,2302.0,76.44,4.68,38,86
1689497325540767978,2,7,2722.0,1.92,4.86,0,358
981621407885074423,2,47,1449.32,1.37,5.0,1,360
1402151279657549157,3,8,1866.67,59.45,4.5,10,148
1295659332094150158,2,5,2230.6,25.21,5.0,2,273
42650762,3,1,3875.0,50.68,4.0,1,180
1492079704131364985,2,11,2283.0,7.67,4.86,0,337
1587414346153623478,2,63,1952.45,0.0,4.86,0,365
1630173751088147597,2,65,4867.49,0.55,4.86,0,363
1458543972620773930,3,1,884.94,76.16,4.86,0,87
1223707631016162798,1,119,789.56,1.1,4.79,185,361
818489124281504175,2,9,2700.0,4.66,4.86,0,348
1713771722346672407,2,6,1652.2,0.0,4.86,0,365
40584709,2,29,1277.5,0.0,4.17,6,365
643878697943333918,2,12,1449.29,4.38,4.5,2,349
1412918758670825769,2,2,1315.59,24.11,4.87,15,277
1676053519609381930,3,103,1580.0,68.77,5.0,1,114
881713665728130231,3,7,5205.33,75.34,4.86,0,90
1315615867158003808,5,36,2244.33,0.27,1.0,1,364
1360728366331034591,2,46,1749.87,0.27,4.86,0,364
1403501428378608570,2,7,5440.0,3.29,4.86,0,353
796062126267235753,3,5,796.5,80.27,4.25,4,72
722877610586468004,3,2,1332.0,57.53,4.33,3,155
1359365045790805778,2,2,839.0,0.0,5.0,2,365
1290203064260353859,2,11,784.21,0.55,5.0,1,363
1676503962003690668,2,7,1538.0,5.75,4.86,0,344
1510062088795919286,0,1,11697.5,0.0,4.86,0,365
1561478085890861949,2,4,1697.23,0.27,4.86,0,364
1361677293529726637,2,65,1177.69,0.27,4.86,0,364
863505634832336644,5,48,2236.23,0.0,2.0,4,365
1661877136683353671,2,9,4627.0,4.66,4.4,5,348
37943936,2,17,1183.44,34.25,4.67,45,240
1220719483798891987,2,1,968.0,0.27,5.0,2,364
1518038196640640249,3,6,1714.33,85.75,5.0,9,52
1695494121932975762,2,2,2399.71,6.58,4.86,0,341
645301205953488367,3,23,2567.65,80.0,4.51,79,73
1634589033492231490,2,3,2181.93,0.27,4.86,0,364
18268430,3,4,3998.0,75.62,4.95,77,89
632833273432995988,0,45,12553.0,28.49,4.82,11,261
1370678075021128381,3,5,1153.38,51.23,4.86,0,178
8810615,0,1,8107.0,0.27,4.86,0,364
937300192575764604,4,176,1855.0,0.27,4.86,0,364
1358364568858285741,2,9,1058.64,0.0,4.86,0,365
1453410767760213572,2,2,2367.14,0.27,4.86,0,364
1551999081003271040,0,3,6848.0,0.0,5.0,2,365
1700860797005848303,2,7,1659.5,0.0,4.86,0,365
1562827204980833949,2,19,1001.0,2.19,4.86,0,357
1495517223956472341,2,3,1600.0,35.07,5.0,19,237
1005390165392627081,3,2,5223.05,63.29,4.67,3,134
764184727765605500,2,74,1227.67,33.7,4.77,13,242
993274167847147267,3,8,2815.89,50.96,4.67,3,179
1430832844031349886,3,65,2500.55,74.25,4.86,0,94
1368809942611190324,3,13,775.2,36.99,5.0,5,230
1107203954752484353,2,1,949.46,26.3,4.86,0,269
1567182509528907154,2,15,600.0,0.0,4.86,0,365
1400602909997026605,3,2,2750.0,40.0,4.86,0,219
1662023504181783925,4,117,812.52,0.0,4.86,0,365
1599816779324819061,2,3,2201.0,16.99,4.88,8,303
29397789,2,23,860.28,0.27,4.92,37,364
824940555412875780,2,1,575.0,0.27,4.86,0,364
1667943359449211090,2,6,805.71,22.74,4.86,0,282
1320961753518009406,2,30,2528.0,29.86,4.72,25,256
1286481119372741674,4,231,2904.0,0.0,4.86,0,365
1331099727796239009,2,17,1295.36,29.86,4.8,5,256
12331724,1,52,650.0,8.22,4.74,205,335
730932853899522561,2,5,1062.0,0.27,4.86,116,364
1679703136624505196,2,5,2000.0,0.27,4.86,0,364
777492740834573281,3,3,3859.62,53.15,5.0,27,171
1609207046686646447,2,6,414.38,0.0,4.86,0,365
15744118,2,2,124.13,26.03,5.0,1,270
14079865,2,37,98.15,0.27,4.22,45,364
16417302,2,1,83.4,0.82,4.86,0,362
1581859885315214268,4,112,1649.23,0.0,4.0,1,365
53082607,2,1,2225.5,1.1,5.0,2,361
1181892131895198829,3,18,2600.0,51.23,4.0,1,178
1372214361125457630,2,51,2054.14,0.27,4.86,0,364
1372208990159624332,2,51,1711.79,0.27,4.86,0,364
9519042,2,1,347.29,0.55,4.86,0,363
882414475148562590,2,27,506.18,0.0,4.86,0,365
11613078,3,10,2005.33,81.37,5.0,3,68
41201635,2,1,800.0,0.27,4.86,0,364
41754265,2,1,2055.0,26.03,4.86,0,270
1522278893993164481,2,8,2864.4,0.0,4.86,0,365
983627513761520132,3,16,2200.0,76.71,5.0,3,85
1698469881941800116,2,8,4583.0,9.59,4.86,0,330
1439530296465844449,2,5,1256.0,0.0,4.86,0,365
21133620,2,1,121.75,26.85,4.86,0,267
1530315164420986114,2,14,1100.0,0.55,4.59,22,363
1384542718846881284,5,44,1234.0,0.0,3.0,1,365
1373734391615355955,2,51,1733.0,0.0,4.86,0,365
945453889219388627,4,176,2181.0,0.0,4.86,0,365
1486591065731005404,2,10,398.0,0.27,5.0,3,364
1510620637927680049,2,2,653.45,0.27,5.0,1,364
1216446800059937032,2,8,2374.01,0.0,4.86,0,365
1684661663354250495,2,19,1491.47,5.48,4.86,0,345
1413758801278378709,4,129,2754.04,0.0,4.86,0,365
42850728,2,2,2328.0,0.0,5.0,1,365
610517479459717442,2,1,2055.0,0.0,4.86,0,365
1277525048709835268,2,8,3300.0,30.96,4.98,121,252
1639138311560987337,4,234,2358.43,3.01,4.86,0,354
951946556471240335,4,231,6357.0,26.3,4.86,0,269
42817925,3,31,1991.14,50.96,4.25,8,179
1629568463796569953,2,21,1911.0,0.0,4.86,0,365
937305231413643971,4,176,2283.0,0.0,4.86,0,365
1370318670378682583,2,20,4577.0,30.14,5.0,2,255
782970119979619694,2,24,3425.0,12.88,5.0,2,318
1705794421564650836,2,8,467.2,0.27,4.86,0,364
1655496621196557428,4,247,7267.5,6.85,4.86,0,340
1649952827927734286,2,65,3718.28,0.27,4.86,0,364
1398929035219717198,3,30,1484.33,73.15,5.0,7,98
670005212141296307,2,34,1279.81,26.03,4.8,40,270
1633880432998078857,2,15,548.0,3.01,5.0,3,354
651436400658702231,2,24,925.0,0.0,4.0,4,365
1515773898222977469,3,3,846.71,78.08,5.0,1,80
29740775,2,2,968.86,26.85,4.93,15,267
1583209884785896596,2,40,2282.35,0.0,4.86,0,365
1628004894249728636,2,7,2766.67,7.67,5.0,3,337
1354912673565985233,3,6,2311.0,54.79,4.6,10,165
1365318868625076355,2,46,2135.71,0.27,4.86,0,364
1351974442198234644,2,36,2218.75,0.27,4.86,0,364
19072380,2,3,1314.67,15.07,4.92,13,310
1065001058637987704,2,90,1437.89,27.12,4.55,33,266
39763771,3,24,1514.71,75.34,5.0,1,90
994594709085177127,4,231,7076.0,26.3,4.86,0,269
33355930,2,25,5296.0,0.27,4.31,13,364
30974375,1,13,1949.0,24.93,4.62,130,274
1628862946142714844,3,37,2171.5,53.7,5.0,4,169
1219939150957114912,2,13,646.0,1.92,5.0,1,358
789555053788989734,2,73,1500.0,0.27,4.86,0,364
971406212517266453,2,1,1369.41,26.3,4.86,0,269
1544039716696839769,2,44,457.0,0.27,5.0,2,364
1001958971893138111,2,47,1195.96,31.78,5.0,3,249
1555514626658624451,2,16,651.0,1.1,5.0,3,361
24441156,2,1,1929.0,15.34,4.87,45,309
1473610774893417252,2,65,588.77,0.0,4.86,0,365
1567397075391639814,2,34,1516.0,0.0,5.0,1,365
1542657684964178579,2,43,1033.64,0.0,5.0,3,365
1379537418826068877,3,2,4999.0,75.34,4.86,0,90
1144912075818371170,2,8,1317.5,6.58,4.56,18,341
1290188344160638325,3,3,6891.5,70.96,5.0,3,106
1293889844706200400,3,51,2333.0,95.89,5.0,5,15
6067815,0,1,7832.5,0.55,5.0,4,363
1080072316206520013,2,35,1850.0,12.33,4.8,101,320
1643245149039293952,3,1,1986.51,80.82,5.0,2,70
52557637,2,1,799.0,1.92,4.86,0,358
1527113543379304237,4,247,5329.5,0.27,4.86,0,364
1680434668320320120,2,19,1125.5,32.6,5.0,3,246
1599829609108480430,2,49,1268.34,0.0,4.86,0,365
1626578658636495025,3,3,480.0,43.29,5.0,3,207
31572975,2,10,2430.0,0.82,4.93,14,362
1365013941537062584,2,26,1951.43,0.27,4.86,0,364
1003908944961670197,3,2,1256.0,42.47,4.85,132,210
35016537,2,44,1064.71,0.0,4.33,6,365
1271675007279872971,2,15,825.0,0.27,4.66,59,364
1352262565714127059,2,7,1638.0,26.03,5.0,6,270
1676827882262086305,2,1,1301.0,15.34,4.86,0,309
1655778128007017799,2,56,2666.67,0.27,4.86,0,364
34822245,2,2,1031.35,16.16,4.76,17,306
1689003183375157514,2,81,909.6,5.48,4.86,0,345
1414436303449920528,2,77,1587.87,0.0,4.86,0,365
772130289206415385,2,15,935.0,3.29,4.69,65,353
38333189,3,2,2305.0,50.68,5.0,1,180
1285712153378075929,2,2,685.0,0.0,4.5,2,365
1093733978698799099,3,22,1158.0,41.64,5.0,6,213
1614928493354964733,2,20,3500.0,3.01,4.86,0,354
1384752722139630841,4,129,1907.4,0.27,4.86,0,364
1159057259080669611,2,4,900.0,1.1,4.0,2,361
1523819424691607230,3,3,1042.02,37.81,5.0,4,227
1632663396060652073,2,6,1043.0,2.19,4.86,0,357
1435924861340089884,3,5,1505.28,51.23,4.86,0,178
7647763,2,1,2035.37,26.3,5.0,6,269
876411866507311059,2,3,1826.0,23.29,4.0,1,280
43607842,2,1,1377.0,1.92,4.86,0,358
1040498257251274680,2,18,2082.75,26.3,4.0,2,269
31452427,3,7,711.42,62.19,4.76,17,138
28951321,3,1,1002.67,57.81,4.5,20,154
732160986124650722,2,4,1100.0,0.0,4.74,87,365
53470443,2,7,1490.0,8.49,4.86,0,334
1057656335912251697,2,4,1679.27,26.3,4.8,5,269
1709854431483145392,2,1,1317.62,0.27,4.86,0,364
1329447785251028779,2,62,332.9,0.0,4.86,0,365
1434596679704843399,3,5,1036.0,49.32,4.86,0,185
1201142209860578904,3,75,2340.0,77.26,4.84,55,83
1667285917107533620,3,7,1094.0,87.95,4.86,0,44
42674543,3,1,4064.0,75.34,4.86,0,90
15119037,2,3,1053.0,1.92,5.0,3,358
1188168622212762731,2,10,2500.0,7.95,5.0,1,336
40646823,2,2,406.42,26.03,5.0,14,270
627599544395465575,3,14,1139.84,83.84,4.33,6,59
1645014994642362908,2,2,2536.0,0.27,4.86,0,364
940314238787542353,1,29,4165.0,9.59,4.88,145,330
24335645,5,1,1084.5,0.82,3.0,1,362
40524010,0,7,5765.0,0.0,4.75,83,365
1654214478719766191,2,4,1183.24,0.0,4.86,0,365
38774644,2,49,2675.0,1.92,4.27,11,358
1318064583237260862,4,113,2082.33,0.27,4.86,0,364
582281778927051502,2,4,1805.18,25.21,4.52,21,273
1402031207215432110,2,42,1301.82,8.49,4.86,7,334
1591116009439421130,2,43,2213.88,0.0,4.86,0,365
1542322327579572793,2,47,2095.24,27.67,4.86,0,264
958026200686222258,2,74,1456.44,16.71,4.82,11,304
1501404311730934846,2,81,2214.25,5.21,4.4,5,346
1608021692590284726,2,64,2037.37,0.0,5.0,1,365
1505020855831379439,4,113,827.17,0.27,4.86,0,364
40511455,2,2,1353.3,26.58,4.0,1,268
1276557554883059813,2,40,1634.17,0.27,4.86,0,364
1478743328010476830,4,97,1917.18,0.27,4.86,0,364
47560091,2,18,4022.0,0.0,4.48,29,365
26039562,1,48,1331.83,28.22,4.53,219,262
1297606042245343825,3,17,1657.8,75.62,4.4,5,89
1458253185894623185,2,19,3302.4,0.0,4.86,0,365
1647631470129409248,2,34,4285.73,0.27,4.86,0,364
38159457,0,2,6000.0,0.27,4.86,0,364
1585052976791504917,0,11,8464.0,21.92,4.96,24,285
1203387300910027943,2,2,3652.0,0.0,4.86,0,365
1603021938691778154,2,8,1588.0,6.03,5.0,3,343
875970046591442281,1,1,5608.73,35.89,4.98,161,234
1310661220134080346,2,3,2640.0,18.08,5.0,3,299
1467132120523740615,2,1,2351.0,10.96,4.76,17,325
1655745909649203833,3,2,3377.88,83.29,4.86,0,61
23907411,0,1,7053.8,48.77,4.52,67,187
1185474000725426752,2,10,2062.0,15.62,4.97,111,308
1632441178949162575,2,17,685.83,0.27,4.86,0,364
8526904,2,5,3766.0,6.03,4.68,53,343
1646238112978432717,2,3,959.0,0.27,4.86,0,364
34102624,3,17,387.09,50.96,5.0,2,179
48033808,2,31,115.26,0.27,4.86,0,364
4779271,3,2,280.12,55.89,4.88,8,161
4867283,1,3,159.72,0.27,4.31,285,364
1716880942295773136,3,40,1048.14,50.68,4.86,0,180
1115894236993743989,2,73,2500.0,0.0,5.0,2,365
30247418,3,1,1826.0,75.62,4.86,0,89
23864014,3,1,1736.0,50.96,4.86,0,179
32271812,0,18,7075.5,26.03,5.0,1,270
6584716,3,3,362.28,60.0,4.54,13,146
1629733284385624878,2,5,5021.18,0.0,4.86,0,365
1231007245133250879,3,4,3309.42,52.6,4.85,48,173
1144637108184819237,3,70,867.19,75.34,5.0,1,90
1402704475515486810,2,1,800.0,3.01,4.86,0,354
1411556110421928977,5,11,950.0,12.33,3.0,2,320
1178583518118368125,2,1,2735.85,27.95,4.86,0,263
1519406003522829761,2,37,1541.0,0.27,4.86,7,364
1502266243603317281,2,37,1723.0,2.19,4.9,20,357
1447041082789654352,2,57,2183.0,0.27,4.86,0,364
1447051596682054683,2,57,2183.0,0.27,4.86,0,364
1454390057437737524,2,66,2677.96,0.27,4.86,0,364
1454382108475005628,2,66,1747.4,0.27,4.86,0,364
918590729581499285,2,7,1680.0,18.63,4.67,3,297
1382371174847277669,2,5,806.0,8.77,4.5,2,333
1441990808543677126,2,65,1205.37,0.27,4.86,0,364
1441989460381212172,2,65,1177.69,0.27,4.86,0,364
941781989066736584,4,231,1940.0,0.27,4.86,0,364
1420337975466347860,2,9,1205.37,0.27,4.86,0,364
857698946841151285,2,45,1418.0,1.64,5.0,7,359
1649819718972158214,2,8,2136.24,11.23,4.86,0,324
1081476228829542090,2,21,657.2,34.25,4.71,31,240
1010439487657345266,2,7,588.0,0.27,5.0,2,364
1166391414809459724,2,4,1065.4,0.0,3.75,4,365
725688675484228649,1,8,1363.0,6.85,4.93,162,340
1613619525815656645,3,3,954.42,76.16,5.0,2,87
1007150128777800106,2,51,3590.17,10.41,4.6,10,327
1412042991483475238,2,15,1151.22,0.0,4.54,24,365
1400512995242323194,2,3,1500.0,13.7,4.6,42,315
929364804497828940,2,11,1906.31,26.3,4.6,10,269
1348135273520855794,2,10,1238.92,0.0,5.0,2,365
956458815410388283,4,231,5022.0,26.3,4.86,0,269
1668105609835532078,2,1,385.0,11.78,5.0,1,322
1683190222669330084,2,11,1130.0,0.0,4.86,0,365
31306442,3,1,5705.9,50.96,4.86,0,179
48172542,2,3,2126.0,1.64,5.0,4,359
1590585034797592931,2,44,571.0,1.64,4.5,2,359
1515961757590576409,2,19,1408.0,3.84,5.0,1,351
1447565568811631392,2,7,739.2,27.4,4.86,0,265
790280473547745220,2,9,2340.0,0.27,4.86,0,364
866421839269438674,2,26,2841.07,0.27,4.86,0,364
14764995,2,2,1214.0,0.27,4.0,2,364
1686123719468165878,2,1,1120.0,0.0,4.86,0,365
1122357563893052078,3,40,1748.0,75.62,4.26,19,89
1608780204527632996,2,8,2779.48,0.0,5.0,1,365
1340656877187158872,2,1,887.0,1.92,4.86,0,358
1479394652782054437,3,8,1033.33,90.96,4.77,13,33
31026006,2,6,1028.0,0.27,5.0,2,364
1603544515615822579,2,19,3622.59,0.0,4.86,0,365
1707916906941785804,2,14,1940.0,0.0,4.86,0,365
1622855847457524456,3,8,1233.33,83.56,5.0,9,60
948494673999780694,2,1,1369.41,26.58,4.86,0,268
1583963250013367125,2,1,970.0,0.0,4.86,0,365
1191341361518070169,3,18,1920.0,50.96,5.0,1,179
1441265888526881919,0,5,17350.75,0.0,4.86,0,365
1581923948539294500,3,2,1492.66,51.51,5.0,1,177
36730309,1,6,1598.6,3.29,4.71,183,353
1057173,1,1,1183.1,19.18,4.65,203,295
8975439,2,4,1879.0,0.0,4.5,12,365
21407360,1,1,2508.5,6.3,4.82,159,342
1291317298217372771,0,11,11250.0,43.01,5.0,13,208
1654379127536415908,2,16,3941.0,7.67,5.0,7,337
1612250142062574936,3,5,2921.0,41.64,4.86,0,213
1446083965207549334,2,76,1270.76,0.0,4.86,0,365
1443932265597874480,2,7,1356.05,0.0,4.8,5,365
1627974892962911263,3,6,1084.5,60.0,4.78,9,146
979202652844492315,3,7,1181.0,39.73,4.86,88,220
796688899631159131,2,1,1712.0,0.82,3.67,3,362
746744665656025521,2,4,3766.0,6.85,4.73,83,340
1156463331193663588,3,14,1400.0,50.96,4.7,117,179
1382048872407912316,2,29,1111.0,0.0,4.86,0,365
23908185,2,7,3482.0,26.3,4.86,0,269
1023699154395650569,0,6,11000.0,8.22,4.92,98,335
1321645088154886912,3,4,2304.5,46.03,4.79,19,197
3794264,1,1,1290.0,0.0,4.91,1035,365
33320741,2,32,1094.8,0.0,5.0,5,365
798841779268949593,2,2,1785.0,0.27,4.77,13,364
1634780819588228938,3,10,3537.0,51.51,4.8,5,177
1648510298660896427,3,16,3900.0,75.34,4.86,0,90
12611931,2,6,882.18,0.27,4.6,52,364
1596506879803644732,2,5,1998.0,1.1,4.11,9,361
1428739758957414378,2,76,1411.18,0.0,4.86,0,365
21823233,2,1,1746.2,26.58,5.0,7,268
19127100,2,6,685.94,26.03,4.83,67,270
20745097,2,4,320.16,0.82,5.0,1,362
23130709,3,33,141.01,51.51,4.92,12,177
1702856928527600103,2,10,1605.26,0.0,4.86,0,365
21674230,3,1,517.7,52.6,4.86,0,173
1424514925050849369,2,8,2453.53,9.04,4.94,33,332
27415150,2,1,87.39,0.55,4.0,1,363
1268943915594004480,3,75,2340.0,80.55,4.74,61,71
1286488801811766995,4,231,3528.0,0.0,4.86,0,365
1652933140406967171,4,144,1724.81,0.0,4.86,0,365
1142582160502780015,3,47,2202.0,82.47,4.84,49,64
1657559821424399690,3,14,1700.0,75.89,5.0,1,88
969193037117775605,0,1,11381.65,10.68,4.98,127,326
746284163140620056,3,4,1761.15,58.08,5.0,25,153
1713602508805003736,2,81,1436.69,2.74,4.86,0,355
51188340,2,5,2283.0,3.29,4.86,0,353
27880405,3,3,442.0,41.64,4.64,45,213
1639197386880728145,3,13,2830.5,54.25,5.0,6,167
1703800136706264297,2,4,1678.12,15.34,4.86,0,309
1631271645232730506,3,11,1972.0,55.07,5.0,6,164
32024308,2,11,964.35,0.27,5.0,2,364
935257729394786766,2,3,1132.65,6.85,4.5,4,340
1142599681367853800,2,3,723.99,9.59,4.89,9,330
1374608142967477806,2,1,1106.18,8.22,5.0,11,335
39051382,2,1,64.51,0.55,4.86,0,363
1639530209348246385,2,1,4451.0,0.0,4.86,0,365
42371444,2,1,683.49,26.03,5.0,1,270
1155396585661956744,0,5,8860.0,6.3,4.63,43,342
1687501236019020339,4,90,3576.0,5.75,4.86,0,344
1612904459167047603,4,113,1902.0,0.0,4.86,0,365
36535972,4,191,7858.34,3.84,4.86,21,351
21774509,3,1,3324.67,69.04,4.94,87,113
1661608145956748601,2,56,1491.47,0.0,4.86,0,365
40522529,2,1,608.6,15.07,4.65,23,310
31764152,3,5,934.0,75.34,4.47,73,90
40544940,4,191,5406.5,0.27,5.0,3,364
1446856605782278466,2,66,1787.84,0.0,4.86,0,365
1629710217770999852,2,74,1181.77,0.0,4.86,0,365
937527638536525460,2,30,1814.21,2.19,4.93,131,357
1572013405517375920,2,6,2199.5,33.15,4.94,16,244
1548918674823471942,3,2,4560.0,66.58,4.86,0,122
556831949234573490,3,2,494.71,52.6,4.86,0,173
8332275,1,5,1500.0,13.42,4.65,158,316
1314157306353595160,2,2,2074.5,0.0,4.74,19,365
1545668312922204075,3,17,3631.0,47.95,4.9,31,190
1552638835433672736,0,3,6358.0,39.73,5.0,1,220
1594252049238965598,2,1,2766.18,0.0,4.86,0,365
664096110006449842,3,2,724.95,52.05,5.0,20,175
34191830,2,57,2313.41,27.12,4.5,127,266
899194956918306194,2,42,1343.9,0.27,4.86,0,364
1488431363252133589,0,5,9890.0,0.0,5.0,7,365
11763947,3,2,1684.05,48.49,4.92,50,188
1676722491440255962,2,83,1577.09,0.0,4.86,0,365
1592808695944755163,2,1,1344.99,13.15,4.86,0,317
1373957279395131482,4,129,1757.41,0.0,4.86,0,365
1470772651015768039,4,144,1764.46,0.0,4.86,0,365
40504994,3,20,5802.0,53.97,4.68,53,168
1641829552056387028,2,64,839.02,0.0,5.0,1,365
690967971990565584,2,13,1234.35,34.25,5.0,12,240
1605873174747244121,2,62,1586.42,27.67,4.0,1,264
1322833476981273469,2,7,2106.0,0.27,4.86,0,364
825699457979165023,2,13,1027.27,0.27,4.33,9,364
1282878538661486098,3,12,2396.5,78.36,4.76,33,79
1630363527149140106,2,64,2937.07,0.0,4.86,0,365
1373045768323659201,0,3,8890.0,53.15,4.33,9,171
22837193,1,7,1080.0,29.32,4.78,150,258
1249091553639872788,2,3,3125.65,5.75,4.98,58,344
1657901094100552836,5,6,2313.41,0.0,1.0,1,365
847455673322908619,2,67,2049.0,0.27,4.95,19,364
28269656,3,7,480.0,54.25,4.38,16,167
1568018230220554882,2,7,1381.0,7.95,4.33,3,336
41010931,4,119,862.41,1.64,4.5,16,359
49417827,2,36,1237.09,26.03,4.73,60,270
1495332634919690263,2,17,1775.0,1.1,4.89,9,361
42128478,3,74,1177.54,50.68,4.82,34,180
1604222196224176060,3,10,1000.0,60.55,5.0,1,144
1665084136349161466,2,2,3753.0,11.23,5.0,1,324
943739305540699030,2,29,1803.06,0.0,4.87,55,365
1392826677607886890,3,21,2990.0,42.74,4.75,4,209
1691413984765842084,3,103,3050.0,69.59,5.0,2,111
943174638000430939,2,26,2283.0,4.38,4.89,55,349
1690645139008105509,2,2,1370.0,7.4,5.0,1,338
668511923792721842,2,38,947.0,3.29,4.8,55,353
1143094256734909472,3,21,1324.73,72.05,4.64,11,102
1628089470098503605,2,2,2793.6,0.0,4.86,0,365
1587672659101975456,2,45,1818.33,0.0,5.0,2,365
1629572011412407781,2,21,1883.0,0.0,4.86,0,365
1361467227832496611,2,51,1693.17,4.11,4.79,24,350
1019328116816119907,2,36,1240.0,29.59,4.5,10,257
21045135,2,49,2852.0,26.03,5.0,2,270
1704217393368667087,2,41,685.83,0.27,4.86,0,364
1271854308982695902,3,9,7432.0,63.84,5.0,31,132
35755071,2,6,736.0,28.22,4.57,72,262
1648517845009937754,2,2,1367.0,0.0,5.0,2,365
880134368070041293,3,1,779.0,49.59,4.9,86,184
1471142005438901929,0,6,9890.0,1.92,5.0,2,358
1475145383188580375,2,1,957.8,14.52,5.0,5,312
15480489,2,3,1883.0,0.0,4.38,76,365
1197397792540606027,2,2,1108.15,0.27,4.86,21,364
1329218687074923537,5,39,685.0,0.0,3.0,1,365
720951509285009673,0,1,8549.5,28.49,4.85,40,261
28094145,2,9,1389.92,0.27,4.5,6,364
1510663980334210092,2,5,1771.0,32.33,4.6,20,247
1693321657482288060,2,6,2639.5,4.93,5.0,4,347
1319273030636399436,4,247,3551.39,67.12,4.86,0,120
939567281532072014,2,29,2027.0,24.93,4.92,90,274
1696283977344736657,2,17,4695.26,0.0,4.86,0,365
39050325,2,1,1358.5,26.03,4.86,0,270
35245030,2,36,600.0,26.03,4.5,4,270
21045130,2,49,2852.0,26.03,4.0,2,270
1474332624676797699,2,2,2085.0,0.0,4.86,0,365
1036240171113730651,2,17,2820.0,7.4,4.67,6,338
1629021680197634102,3,1,799.0,74.79,4.86,0,92
1272168808844310850,3,10,2397.0,55.62,4.74,34,162
24362480,2,2,2396.5,26.58,4.9,30,268
5877305,2,3,907.07,0.55,4.4,10,363
1518091525644649917,2,5,2954.0,0.0,5.0,6,365
1649778734378654500,2,2,2008.47,0.27,4.86,0,364
41090445,2,2,854.8,0.0,5.0,18,365
3787176,1,3,949.1,20.27,4.8,150,291
1015864098838138593,2,1,1028.81,2.19,4.82,39,357
1635996309057468004,2,3,780.0,0.55,5.0,4,363
34092981,3,2,639.96,56.99,4.98,41,157
824260636769996443,2,13,1462.05,0.0,4.93,15,365
919867243810158501,2,68,796.45,26.3,4.86,0,269
33994132,3,31,1300.14,54.52,4.76,106,166
3639111,2,10,1080.0,1.37,4.37,19,360
34631658,2,9,2774.0,26.03,5.0,3,270
756899504933405202,2,4,1100.0,0.0,4.33,3,365
882417828788645544,2,27,827.0,0.27,5.0,2,364
798860968201501047,2,5,1939.0,28.49,5.0,4,261
1084580348734649970,4,191,639.16,0.82,4.67,12,362
1573726502901577815,4,117,1434.32,0.0,5.0,1,365
1038032893921625389,2,3,2111.18,1.92,4.95,134,358
1338290112661745885,2,1,4107.63,0.0,4.86,0,365
33706499,2,8,1264.0,1.92,4.81,68,358
1274452246980184435,2,61,884.41,6.58,4.89,28,341
1633493970079160792,2,13,1386.35,0.0,4.86,0,365
34359761,2,1,3933.0,0.0,4.86,0,365
628596036536510811,3,14,818.1,54.79,4.64,11,165
1463412762170448243,3,88,1177.34,75.34,4.86,0,90
1266983299304617348,0,6,6300.0,16.16,4.86,43,306
1298240802701407916,0,7,11368.0,83.84,4.86,7,59
1133162893205703310,3,8,1919.0,44.93,5.0,1,201
1352282488802191423,4,171,1491.6,0.27,4.86,0,364
1679692063145018793,2,22,1903.55,0.0,4.86,0,365
1496192841402410260,2,17,1835.0,5.48,4.9,29,345
1684636946703343194,4,182,1866.02,59.45,4.86,0,148
630361731669630465,2,12,1226.0,5.21,4.92,24,346
5675192,2,6,1690.0,19.18,4.83,23,295
1067247814233035306,3,34,2254.2,41.37,4.9,29,214
686758725167164012,2,4,1212.0,12.88,4.86,50,318
41157437,3,34,1716.1,50.68,4.75,113,180
1418821107144550660,4,103,1700.0,28.77,4.78,27,260
1124621796670535383,2,3,5500.0,7.12,4.86,0,339
1679035258010709600,3,103,3560.0,69.59,4.86,0,111
23140183,2,46,1712.0,26.03,4.71,86,270
41788213,2,44,5171.5,6.3,4.91,108,342
786741911434733026,0,74,11323.5,0.27,4.8,10,364
1099649791979906325,2,1,1169.71,32.05,4.78,89,248
1289153114912104983,3,37,1455.0,39.45,4.0,6,221
1098351980842902988,2,4,377.0,0.0,4.88,32,365
1700028260637973968,2,1,776.0,11.51,4.86,0,323
1605850845062984549,2,5,2225.39,23.84,5.0,1,278
1627614591688752132,2,1,4571.0,4.38,5.0,2,349
34347230,2,2,3760.0,8.49,4.86,0,334
1547605858043882000,3,1,2749.64,91.51,5.0,1,31
650421346135669132,2,1,2854.31,18.9,4.71,28,296
34821750,2,4,2020.0,4.93,4.96,24,347
